DATE,ITEM,NAME,SPEC,DRAWING,AC_CODE,WC_CODE,LOC,DEPT,VD_CODE,VD_NAME,UP,CUR,PURLT,ORDER_BAL,SAFETY_STOCK,ITEM_TYPE,UNIT,BEGIN_QTY,RECEIVE_QTY,ISSUE_QTY,STOCK_QTY,LAST_ISSUED_DATE,LAST_STOCK_IN_DATE
1/1/2025,SKU-0131,BALL,BAL-00131,2341Q         M,4520BD,AS99,I2,90,MIN471,Minebea HQ,0,BT,0,0,500,P,KPS,0,0,0,0,28/11/2025,28/11/2025
1/1/2025,SKU-0132,BALL,BAL-00141,              S,4520BB,AS99,D1,90,MIC326,MicroSphere Precision Balls,92.1,BT,0,420,300,P,KPS,1082,0,-607,1690,24/8/2026,20/7/2026
1/1/2025,SKU-0133,BALL,BAL-00141,              S,4520BB,AS99,D1,90,MIC326,MicroSphere Precision Balls,92.1,BT,0,416,900,P,KPS,2438,0,-228,2666,29/8/2026,5/8/2026
1/1/2025,SKU-0134,BALL,BAL-00131,              S,4520BB,AS99,E1,90,MIC326,MicroSphere Precision Balls,92.1,BT,0,1900,500,P,KPS,158,2112,1404,867,28/8/2026,6/8/2026
1/1/2025,SKU-0135,BALL,BAL-00135,              S,4520BB,AS99,E1,90,MIC326,MicroSphere Precision Balls,92.1,BT,0,9802,1500,P,KPS,581,9152,7428,2305,24/8/2026,27/8/2026
1/1/2025,SKU-0136,BALL,BAL-00136,SAMPLE        S,4520BB,AS99,E1,90,MIC326,MicroSphere Precision Balls,0,BT,0,0,1500,P,KPS,0,0,0,0,6/7/2026,20/4/2026
1/1/2025,SKU-0137,BALL,BAL-00137,              S,4520BB,AS99,E1,90,MIC326,MicroSphere Precision Balls,92.1,BT,0,19213,2000,P,KPS,2488,13402,11939,3951,24/8/2026,26/8/2026
1/1/2025,SKU-0138,BALL,BAL-00138,SAMPLE        S,4520BB,AS99,E1,90,MIC326,MicroSphere Precision Balls,0,BT,0,0,2000,P,KPS,0,0,0,0,6/7/2026,20/4/2026
1/1/2025,SKU-0139,BALL,BAL-00139,              S,4520BB,AS99,E1,90,MIC326,MicroSphere Precision Balls,92.1,BT,0,12018,1500,P,KPS,3099,6808,5863,4044,24/8/2026,26/8/2026
1/1/2025,SKU-0140,BALL,BAL-00140,SAMPLE        S,4520BB,AS99,E1,90,MIC326,MicroSphere Precision Balls,0,BT,0,0,1500,P,KPS,0,0,0,0,6/7/2026,20/4/2026
1/1/2025,SKU-0141,BALL,BAL-00141,              S,4520BB,AS99,E1,90,MIC326,MicroSphere Precision Balls,92.1,BT,0,2800,600,P,KPS,422,1716,422,1716,24/8/2026,10/8/2026
1/1/2025,SKU-0142,BALL,BAL-00142,              N,4520BN,AS99,D1,90,MIC326,MicroSphere Precision Balls,97.65,BT,0,8001,0,P,KPS,3420,4400,5803,2017,24/8/2026,28/8/2026
1/1/2025,SKU-0143,BALL,BAL-00143,              N,4520BN,AS99,D2,90,MIC326,MicroSphere Precision Balls,97.65,BT,0,34200,4500,P,KPS,10190,29744,31611,8322,24/8/2026,28/8/2026
1/1/2025,SKU-0144,BALL,BAL-00144,SAMPLE        N,4520BN,AS99,D2,90,MIC326,MicroSphere Precision Balls,0,BT,0,0,4500,P,KPS,0,0,0,0,8/6/2026,18/8/2026
1/1/2025,SKU-0145,BALL,BAL-00145,              N,4520BN,AS99,C2,90,MIC326,MicroSphere Precision Balls,97.65,BT,0,59700,9000,P,KPS,19600,52541,59749,12392,24/8/2026,27/8/2026
1/1/2025,SKU-0146,BALL,BAL-00146,SAMPLE        N,4520BN,AS99,C2,90,MIC326,MicroSphere Precision Balls,0,BT,0,0,9000,P,KPS,0,0,0,0,8/6/2026,18/8/2026
1/1/2025,SKU-0147,BALL,BAL-00147,              N,4520BN,AS99,C1,90,MIC326,MicroSphere Precision Balls,97.65,BT,0,35101,6000,P,KPS,13336,29568,34586,8318,30/8/2026,28/8/2026
1/1/2025,SKU-0148,BALL,BAL-00148,SAMPLE        N,4520BN,AS99,C1,90,MIC326,MicroSphere Precision Balls,0,BT,0,0,6000,P,KPS,0,0,0,0,20/8/2026,18/8/2026
1/1/2025,SKU-0149,BALL,BAL-00149,              N,4520BN,AS99,C2,90,MIC326,MicroSphere Precision Balls,97.65,BT,0,8702,1500,P,KPS,3051,7392,8085,2358,24/8/2026,28/8/2026
1/1/2025,SKU-0150,BALL,BAL-00150,              N,4520BN,AS99,D2,90,MIC326,MicroSphere Precision Balls,97.65,BT,0,1400,1000,P,KPS,2152,1848,2135,1866,24/8/2026,28/8/2026
1/1/2025,SKU-0151,BALL,BAL-00151,              N,4520BN,AS99,C1,90,MIC326,MicroSphere Precision Balls,97.65,BT,0,2500,1200,P,KPS,2443,2552,2766,2229,24/8/2026,28/8/2026
1/1/2025,SKU-0152,BALL,BAL-00161,              S,4520BB,AS99,I1,90,MIC326,MicroSphere Precision Balls,96.45,BT,0,1200,600,P,KPS,2176,2200,2264,2112,5/8/2026,14/8/2026
1/1/2025,SKU-0153,BALL,BAL-00161,              S,4520BB,AS99,J2,90,MIC326,MicroSphere Precision Balls,96.45,BT,0,24,600,P,KPS,821,1496,1657,660,24/8/2026,20/8/2026
1/1/2025,SKU-0154,BALL,BAL-00151,              S,4520BB,AS99,J2,90,MIC326,MicroSphere Precision Balls,96.45,BT,0,5109,600,P,KPS,1554,2464,2599,1419,24/8/2026,27/8/2026
1/1/2025,SKU-0155,BALL,BAL-00155,              S,4520BB,AS99,J2,90,MIC326,MicroSphere Precision Balls,96.45,BT,0,22106,1000,P,KPS,4043,8391,10047,2387,30/8/2026,27/8/2026
1/1/2025,SKU-0156,BALL,BAL-00156,SAMPLE        S,4520BB,AS99,J2,90,MIC326,MicroSphere Precision Balls,0,BT,0,0,1000,P,KPS,0,0,0,0,30/8/2026,20/4/2026
1/1/2025,SKU-0157,BALL,BAL-00157,              S,4520BB,AS99,I1,90,MIC326,MicroSphere Precision Balls,96.45,BT,0,32903,3000,P,KPS,4847,16368,15258,5957,24/8/2026,27/8/2026
1/1/2025,SKU-0158,BALL,BAL-00158,SAMPLE        S,4520BB,AS99,I1,90,MIC326,MicroSphere Precision Balls,0,BT,0,0,3000,P,KPS,0,0,0,0,30/8/2026,20/4/2026
1/1/2025,SKU-0159,BALL,BAL-00159,              S,4520BB,AS99,J1,90,MIC326,MicroSphere Precision Balls,96.45,BT,0,17500,2000,P,KPS,2944,7656,7362,3238,24/8/2026,27/8/2026
1/1/2025,SKU-0160,BALL,BAL-00160,SAMPLE        S,4520BB,AS99,J1,90,MIC326,MicroSphere Precision Balls,0,BT,0,0,2000,P,KPS,0,0,0,0,30/8/2026,20/4/2026
1/1/2025,SKU-0161,BALL,BAL-00161,              S,4520BB,AS99,J1,90,MIC326,MicroSphere Precision Balls,96.45,BT,0,3500,900,P,KPS,689,1407,1419,677,24/8/2026,25/8/2026
1/1/2025,SKU-0162,BALL,BAL-00162,              S,4520BZ,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,KPS,0,0,0,0,1/3/2026,19/12/2025
1/1/2025,SKU-0163,BALL,BAL-00163,              S,4520BZ,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,KPS,0,0,0,0,1/3/2026,19/12/2025
1/1/2025,SKU-0164,BALL,BAL-00164,              S,4520BZ,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,KPS,0,0,0,0,1/3/2026,19/12/2025
1/1/2025,SKU-0165,RETAINER,RET-00165,,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,0,30000,P,PCS,223027,0,180576,42451,20/2/2025,21/11/2024
1/1/2025,SKU-0166,RETAINER,RET-00166,,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.443999997,BT,0,0,70000,P,PCS,183603,176000,113152,246451,13/6/2025,20/1/2025
1/1/2025,SKU-0167,RETAINER,RET-00167,3A220         S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,220120,100000,P,PCS,26611,132000,92893,65718,5/8/2026,19/8/2026
1/1/2025,SKU-0168,RETAINER,RET-00168,,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,0,130000,P,PCS,327246,220000,255438,291808,5/2/2025,4/2/2025
1/1/2025,SKU-0169,RETAINER,RET-00169,,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,0,150000,P,PCS,64627,176000,40867,199760,5/2/2025,21/1/2025
1/1/2025,SKU-0170,RETAINER,RET-00170,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0.433901397,BT,0,0,0,P,PCS,14256,14256,8040,20472,5/8/2026,29/12/2025
1/1/2025,SKU-0171,RETAINER,RET-00171,,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,0,150000,P,PCS,956032,528000,856346,627686,6/3/2025,10/2/2025
1/1/2025,SKU-0172,RETAINER,RET-00172,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,10.96095002,BT,0,0,0,P,PCS,25093,0,880,24213,5/8/2026,24/8/2026
1/1/2025,SKU-0173,RETAINER,RET-00173,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0,BT,0,0,0,P,PCS,0,0,0,0,7/3/2026,17/4/2026
1/1/2025,SKU-0174,RETAINER,RET-00174,              S,4520CE,AS99,4,90,SUM330,Sumitomo Metal Solutions,14.31219292,BT,0,80000,0,P,PCS,125,26400,26525,0,5/8/2026,9/4/2026
1/1/2025,SKU-0175,RETAINER,RET-00175,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,6.274794703,BT,0,0,0,P,PCS,256711,150543,473,406781,5/8/2026,18/5/2026
1/1/2025,SKU-0176,RETAINER,RET-00176,              S,4520CE,AS99,4,90,SUM330,Sumitomo Metal Solutions,0,BT,0,0,0,P,PCS,0,0,0,0,5/8/2026,8/6/2026
1/1/2025,SKU-0177,RETAINER,RET-00177,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,23/6/2026,20/5/2026
1/1/2025,SKU-0178,RETAINER,RET-00178,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,5.7,BT,0,0,0,P,PCS,352000,0,0,352000,7/3/2026,25/10/2024
1/1/2025,SKU-0179,RETAINER,RET-00179,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,6.157800025,BT,0,0,0,P,PCS,210632,0,0,210632,5/8/2026,15/6/2026
1/1/2025,SKU-0180,RETAINER,RET-00180,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,450000,0,P,PCS,0,44000,0,44000,5/8/2026,28/8/2026
1/1/2025,SKU-0181,RETAINER,RET-00181,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,34.48244972,BT,0,0,0,P,PCS,3763,0,0,3763,5/8/2026,15/7/2026
1/1/2025,SKU-0182,RETAINER,RET-00182,              S,4520CE,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,1300000,0,P,PCS,976096,880000,1014816,841280,10/8/2026,25/8/2026
1/1/2025,SKU-0183,RETAINER,RET-00183,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,4.76639998,BT,0,0,0,P,PCS,210216,0,0,210216,5/8/2026,2/4/2024
1/1/2025,SKU-0184,RETAINER,RET-00184,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,1.448305455,BT,0,2420000,0,P,PCS,702768,528000,755920,474848,24/8/2026,24/8/2026
1/1/2025,SKU-0185,RETAINER,RET-00185,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,410000,30000,P,PCS,88000,220000,0,308000,30/8/2026,25/8/2026
1/1/2025,SKU-0186,RETAINER,RET-00186,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,3817440,200000,P,PCS,0,440000,308484,131516,17/8/2026,27/8/2026
1/1/2025,SKU-0187,RETAINER,RET-00187,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,300000,200000,P,PCS,677248,880000,1255654,301594,5/8/2026,27/8/2026
1/1/2025,SKU-0188,RETAINER,RET-00188,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0.436540236,BT,0,259200,0,P,PCS,169136,142560,150603,161093,5/8/2026,17/8/2026
1/1/2025,SKU-0189,RETAINER,RET-00189,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0.434159157,BT,0,1911600,0,P,PCS,1513512,1411344,2038133,886723,30/8/2026,24/8/2026
1/1/2025,SKU-0190,RETAINER,RET-00190,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0.434562442,BT,0,405000,0,P,PCS,239358,627264,516590,350032,30/8/2026,24/8/2026
1/1/2025,SKU-0191,RETAINER,RET-00191,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0.434786156,BT,0,1215000,0,P,PCS,1173744,1140480,1114344,1199880,5/8/2026,31/8/2026
1/1/2025,SKU-0192,RETAINER,RET-00192,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0.463949698,BT,0,0,0,P,PCS,293112,0,4132,288980,5/8/2026,18/5/2026
1/1/2025,SKU-0193,RETAINER,RET-00193,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,7.976088139,BT,0,0,0,P,PCS,3802,17600,3802,17600,5/8/2026,9/3/2026
1/1/2025,SKU-0194,RETAINER,RET-00194,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,48000,0,P,PCS,66466,352000,168476,249990,5/8/2026,15/6/2026
1/1/2025,SKU-0195,RETAINER,RET-00195,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0.437231358,BT,0,1215000,0,P,PCS,1950696,2209680,1981584,2178792,5/8/2026,31/8/2026
1/1/2025,SKU-0196,RETAINER,RET-00196,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0,BT,0,45000,150000,P,PCS,0,0,0,0,5/8/2026,19/8/2026
1/1/2025,SKU-0197,RETAINER,RET-00197,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,40000,0,P,PCS,148685,88000,107501,129184,5/8/2026,18/8/2026
1/1/2025,SKU-0198,RETAINER,RET-00198,              S,4520CE,AS99,4,90,PAC755,Pacific Polymer & Shield,0.8583,BT,0,0,0,P,PCS,163504,0,31504,132000,5/8/2026,30/7/2026
1/1/2025,SKU-0199,RETAINER,RET-00199,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,0,0,P,PCS,52800,0,0,52800,3/7/2025,5/3/2025
1/1/2025,SKU-0200,RETAINER,RET-00200,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0,BT,0,1200000,150000,P,PCS,0,0,0,0,22/8/2026,25/8/2026
1/1/2025,SKU-0201,RETAINER,RET-00201,3B180         S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.444,BT,0,700000,400000,P,PCS,243998,264000,175798,332200,11/8/2026,5/8/2026
1/1/2025,SKU-0202,RETAINER,RET-00202,              S,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0,BT,0,0,0,P,PCS,0,0,0,0,5/8/2026,10/7/2026
1/1/2025,SKU-0203,RETAINER,RET-00203,              S,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0,BT,0,1524880,0,P,PCS,0,0,0,0,5/8/2026,26/1/2026
1/1/2025,SKU-0204,RETAINER,RET-00204,1F050         N,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.3855,BT,0,17194500,450000,P,SET,610280,13675200,13187460,1098020,5/8/2026,28/8/2026
1/1/2025,SKU-0205,RETAINER,RET-00205,              S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.3855,BT,0,3697500,180000,P,SET,307560,1799600,1914088,193072,5/8/2026,28/8/2026
1/1/2025,SKU-0206,RETAINER,RET-00206,1C230         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.333900013,BT,0,2062500,90000,P,SET,207570,2112000,1963940,355630,5/8/2026,28/8/2026
1/1/2025,SKU-0207,RETAINER,RET-00207,              S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.3339,BT,0,1670000,72000,P,SET,294360,897600,956120,235840,5/8/2026,28/8/2026
1/1/2025,SKU-0208,RETAINER,RET-00208,              S,4520CA,AS99,4S,90,KOY613,Koyo Precision Stamping Works,0.333899977,BT,0,372000,0,P,SET,129800,39600,131329,38071,5/8/2026,19/8/2026
1/1/2025,SKU-0209,RETAINER,RET-00209,1B160         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.333900002,BT,0,1957500,45000,P,SET,267300,1117325,1163525,221100,5/8/2026,19/8/2026
1/1/2025,SKU-0210,RETAINER,RET-00210,1B180         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.3339,BT,0,667500,45000,P,SET,16500,616000,526900,105600,5/8/2026,28/8/2026
1/1/2025,SKU-0211,RETAINER,RET-00211,1B190         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.3339,BT,0,9282000,120000,P,SET,380160,3294720,3304224,370656,5/8/2026,28/8/2026
1/1/2025,SKU-0212,RETAINER,RET-00212,              S,4520CA,AS99,4S,90,KOY613,Koyo Precision Stamping Works,0.3339,BT,0,3459000,120000,P,SET,864600,2618880,2992440,491040,28/8/2026,27/8/2026
1/1/2025,SKU-0213,RETAINER,RET-00213,              S,4520CA,AS99,4S,90,KOY613,Koyo Precision Stamping Works,0.3339,BT,0,896000,120000,P,SET,612480,538560,834240,316800,30/8/2026,27/8/2026
1/1/2025,SKU-0214,RETAINER,RET-00214,1B280         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.3855,BT,0,0,0,P,SET,2904,0,0,2904,5/8/2026,13/9/2023
1/1/2025,SKU-0215,RETAINER,RET-00215,1B310         M,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.80325,BT,0,2535000,72000,P,SET,418704,1277760,1229712,466752,5/8/2026,28/8/2026
1/1/2025,SKU-0216,RETAINER,RET-00216,              S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.3339,BT,0,2452500,35000,P,SET,200200,704000,668800,235400,5/8/2026,28/8/2026
1/1/2025,SKU-0217,RETAINER,RET-00217,1A030         S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.33389999,BT,0,270000,0,P,SET,25520,211200,166485,70235,5/8/2026,3/7/2026
1/1/2025,SKU-0218,RETAINER,RET-00218,              S,4520CA,AS99,4,90,KOY613,Koyo Precision Stamping Works,0.333899968,BT,0,351000,0,P,SET,32432,609840,540632,101640,5/8/2026,28/8/2026
1/1/2025,SKU-0219,RETAINER,RET-00219,,4520CC,AS99,4,90,PAC755,Pacific Polymer & Shield,0.443999871,BT,0,0,0,P,PCS,26770,0,7910,18859,6/3/2025,3/7/2024
1/1/2025,SKU-0220,RETAINER,RET-00220,,4520CE,AS99,4,90,MIN471,Minebea HQ,185.1069643,BT,0,0,0,P,PCS,0,25,0,25,19/2/2025,31/1/2025
1/1/2025,SKU-0221,RETAINER,RET-00221,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,5/8/2026,8/10/2025
1/1/2025,SKU-0222,RETAINER,RET-00222,(KZW),4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,2/7/2024,28/8/2026
1/1/2025,SKU-0223,RETAINER,RET-00223,(KZW),4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,8/4/2026,3/4/2026
1/1/2025,SKU-0224,RETAINER,RET-00224,              S,4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,5/8/2026,28/5/2025
1/1/2025,SKU-0225,RETAINER,RET-00225,,4520CD,AS99,4,90,PRI894,Prime Ring & Retainer Industries,0,BT,0,0,0,P,PCS,0,0,0,0,5/5/2025,17/3/2025
1/1/2025,SKU-0226,RETAINER,RET-00226,,4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,23/6/2026,15/6/2026
1/1/2025,SKU-0227,RETAINER,RET-00227,(KZW)         M,4520CE,,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,8/9/2025,6/8/2025
1/1/2025,SKU-0228,RETAINER,RET-00228,(KZW)         S,4520CE,AS99,4,90,MIN471,Minebea HQ,0,BT,0,0,0,P,PCS,0,0,0,0,15/10/2025,8/10/2025
1/1/2025,SKU-0229,SHIELD,SHI-00229,1F090         M,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.254250005,BT,0,4263000,141000,P,PCS,897600,2208360,2304720,801240,5/8/2026,28/8/2026
1/1/2025,SKU-0230,SHIELD,SHI-00230,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550725,BT,0,0,0,P,PCS,9108,0,0,9108,3/9/2025,4/11/2021
1/1/2025,SKU-0231,SHIELD,SHI-00231,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,2163000,54000,P,PCS,211200,649440,728640,132000,5/8/2026,28/8/2026
1/1/2025,SKU-0232,SHIELD,SHI-00232,1F050         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,12300000,420000,P,PCS,731280,11192808,10992168,931920,5/8/2026,28/8/2026
1/1/2025,SKU-0233,SHIELD,SHI-00233,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,10473000,120000,P,PCS,776160,7576800,7703520,649440,5/8/2026,28/8/2026
1/1/2025,SKU-0234,SHIELD,SHI-00234,1F050         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,5145000,144000,P,PCS,295680,4458960,4321680,432960,5/8/2026,28/8/2026
1/1/2025,SKU-0235,SHIELD,SHI-00235,1F050         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,1701000,120000,P,PCS,256080,1111440,1122000,245520,5/8/2026,27/8/2026
1/1/2025,SKU-0236,SHIELD,SHI-00236,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,0,0,P,PCS,70400,0,0,70400,3/9/2025,24/10/2021
1/1/2025,SKU-0237,SHIELD,SHI-00237,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,3088000,240000,P,PCS,995280,1143824,1653344,485760,5/8/2026,23/8/2026
1/1/2025,SKU-0238,SHIELD,SHI-00238,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,0,0,P,PCS,2640,0,0,2640,5/8/2026,23/4/2026
1/1/2025,SKU-0239,SHIELD,SHI-00239,1F040         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555005,BT,0,120000,0,P,PCS,29832,21120,34188,16764,5/8/2026,26/6/2026
1/1/2025,SKU-0240,SHIELD,SHI-00240,1F040         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.184987823,BT,0,600000,0,P,PCS,139524,279840,275616,143748,5/8/2026,27/8/2026
1/1/2025,SKU-0241,SHIELD,SHI-00241,1F060         M,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,0,0,P,PCS,36432,26400,11352,51480,5/8/2026,27/8/2026
1/1/2025,SKU-0242,SHIELD,SHI-00242,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,0,0,P,PCS,13464,0,0,13464,3/9/2025,20/3/2022
1/1/2025,SKU-0243,SHIELD,SHI-00243,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550001,BT,0,0,0,P,PCS,20592,71280,46596,45276,5/8/2026,27/8/2026
1/1/2025,SKU-0244,SHIELD,SHI-00244,1F08          S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.1215,BT,0,2280000,120000,P,PCS,1214400,880000,1408000,686400,23/8/2026,17/8/2026
1/1/2025,SKU-0245,SHIELD,SHI-00245,5C230         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,606000,80000,P,PCS,162096,105600,170016,97680,5/8/2026,27/8/2026
1/1/2025,SKU-0246,SHIELD,SHI-00246,1B160         S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.1215,BT,0,6656000,240000,P,PCS,1217920,4857600,5512320,563200,30/8/2026,24/8/2026
1/1/2025,SKU-0247,SHIELD,SHI-00247,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.254250018,BT,0,585000,0,P,PCS,356954,0,186674,170280,5/8/2026,25/8/2026
1/1/2025,SKU-0248,SHIELD,SHI-00248,5A030         S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,160000,0,P,PCS,56760,264000,276760,44000,5/8/2026,6/7/2026
1/1/2025,SKU-0249,SHIELD,SHI-00249,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,4267000,75000,P,PCS,463320,2904000,2892120,475200,5/8/2026,28/8/2026
1/1/2025,SKU-0250,SHIELD,SHI-00250,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550004,BT,0,13475000,140000,P,PCS,866800,5279560,5085080,1061280,5/8/2026,28/8/2026
1/1/2025,SKU-0251,SHIELD,SHI-00251,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,2496000,144000,P,PCS,296736,1848000,1912416,232320,5/8/2026,28/8/2026
1/1/2025,SKU-0252,SHIELD,SHI-00252,              M,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,375000,0,P,PCS,192720,580800,633600,139920,5/8/2026,28/8/2026
1/1/2025,SKU-0253,SHIELD,SHI-00253,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.185550685,BT,0,0,0,P,PCS,9636,0,0,9636,5/8/2026,6/7/2026
1/1/2025,SKU-0254,SHIELD,SHI-00254,              S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,294000,0,P,PCS,232320,68640,280544,20416,5/8/2026,25/8/2026
1/1/2025,SKU-0255,SHIELD,SHI-00255,              S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,1078000,140000,P,PCS,401632,616000,597520,420112,5/8/2026,19/8/2026
1/1/2025,SKU-0256,SHIELD,SHI-00256,(TEMPER COLOR)S,4520DA,GS99,4S,90,KOY613,Koyo Precision Stamping Works,0.1215,BT,0,0,0,P,PCS,70400,0,0,70400,5/8/2026,3/4/2026
1/1/2025,SKU-0257,SHIELD,SHI-00257,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,4490000,140000,P,PCS,484000,1584000,1575200,492800,5/8/2026,28/8/2026
1/1/2025,SKU-0258,SHIELD,SHI-00258,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.25425,BT,0,0,0,P,PCS,3520,0,0,3520,3/9/2025,7/2/2022
1/1/2025,SKU-0259,SHIELD,SHI-00259,              S,4520DA,GS99,4,90,KOY613,Koyo Precision Stamping Works,0.18555,BT,0,2740000,80000,P,PCS,640640,1337600,1453760,524480,5/8/2026,28/8/2026
